season,week,player_id,player_name,team,opponent,rush_attempts,rush_yards,targets,receptions,rec_yards,total_touches,total_yards,total_tds,raw_composite,smoothed_composite,composite_uncertainty,career_game_number
2024,13,00-0034791,N.Chubb,CLE,DEN,9.0,21.0,2.0,2.0,24.0,11.0,45.0,1.0,0.17574598592279772,0.13127563059658046,0.27738384326105,52
2024,14,00-0034791,N.Chubb,CLE,PIT,11.0,48.0,1.0,0.0,0.0,12.0,48.0,0.0,-0.10680675189473805,0.0519148364082222,0.2896074156762979,53
2024,15,00-0034791,N.Chubb,CLE,KC,9.0,41.0,1.0,0.0,0.0,10.0,41.0,0.0,-0.20054481897487095,-0.0322383820701889,0.2665517971041855,54
2020,2,00-0034799,K.Ballage,NYJ,SF,1.0,5.0,2.0,2.0,12.0,3.0,17.0,0.0,-0.5912788795308592,-0.5912788795308592,1.0,0
2020,3,00-0034799,K.Ballage,NYJ,IND,2.0,8.0,5.0,5.0,44.0,7.0,52.0,0.0,0.2916233933999199,-0.06153751577239179,0.7071067811865475,1
2020,4,00-0034799,K.Ballage,NYJ,DEN,0.0,0.0,3.0,2.0,11.0,3.0,11.0,0.0,-0.7551181330783823,-0.3900757029173346,0.5773502691896258,2
2020,9,00-0034799,K.Ballage,LAC,LV,15.0,69.0,3.0,2.0,15.0,18.0,84.0,1.0,0.5515072440916978,0.0010433673787249257,0.5,3
2020,10,00-0034799,K.Ballage,LAC,MIA,18.0,68.0,6.0,5.0,34.0,24.0,102.0,0.0,1.2297840052130666,0.4727400103388276,0.4472135954999579,4
2020,11,00-0034799,K.Ballage,LAC,NYJ,16.0,44.0,9.0,7.0,27.0,25.0,71.0,0.0,1.2262090193173116,0.7480677835444992,0.5066179080188277,5
2020,13,00-0034799,K.Ballage,LAC,NE,7.0,34.0,4.0,3.0,5.0,11.0,39.0,0.0,0.006857687172869992,0.4856383710846073,0.49352344419750566,6
2020,14,00-0034799,K.Ballage,LAC,ATL,7.0,14.0,2.0,1.0,6.0,9.0,20.0,0.0,-0.2094219235122078,0.24454449887473664,0.4599651393014212,7
2020,15,00-0034799,K.Ballage,LAC,LV,8.0,11.0,0.0,0.0,0.0,8.0,11.0,1.0,-0.3846875979623844,0.0291988315987286,0.4311777434151949,8
2020,16,00-0034799,K.Ballage,LAC,DEN,4.0,14.0,3.0,2.0,12.0,7.0,26.0,0.0,-0.2045593196082339,-0.05009563958104981,0.40943824552135405,9
2020,17,00-0034799,K.Ballage,LAC,KC,13.0,36.0,0.0,0.0,0.0,13.0,36.0,1.0,-0.13978881380177036,-0.08034305529764058,0.3413581684573083,10
2021,5,00-0034799,K.Ballage,PIT,DEN,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,-0.5644555175037497,-0.24296727728215847,0.3576860451235942,11
2021,6,00-0034799,K.Ballage,PIT,SEA,2.0,15.0,0.0,0.0,0.0,2.0,15.0,0.0,-0.5215149150452724,-0.3362960345919059,0.3494443930477761,12
2021,8,00-0034799,K.Ballage,PIT,CLE,1.0,-3.0,0.0,0.0,0.0,1.0,-3.0,0.0,-0.6317309604249111,-0.4351128389201313,0.39160900848166885,13
2021,9,00-0034799,K.Ballage,PIT,CHI,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1644697302589546,-0.6787882741202198,0.43169931818579166,14
2021,10,00-0034799,K.Ballage,PIT,DET,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-1.0843936735401283,-0.8141962242494245,0.3996858242304062,15
2021,11,00-0034799,K.Ballage,PIT,LAC,1.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,-0.8242818345711349,-0.8175615099844693,0.36679956611152426,16
2021,12,00-0034799,K.Ballage,PIT,CIN,3.0,21.0,2.0,1.0,6.0,5.0,27.0,0.0,-0.4180491508345721,-0.68430055397658,0.323525935583222,17
2021,18,00-0034799,K.Ballage,PIT,BAL,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6175125823578944,-0.6620278497095943,0.2912459570378506,18
2021,19,00-0034799,K.Ballage,PIT,KC,4.0,13.0,0.0,0.0,0.0,4.0,13.0,0.0,-0.48118208509303234,-0.6017277942158645,0.2500670112452882,19
2020,1,00-0034816,R.Jones,TB,NO,17.0,66.0,3.0,2.0,16.0,20.0,82.0,0.0,0.6161806907575378,0.6161806907575378,1.0,0
2020,2,00-0034816,R.Jones,TB,CAR,7.0,23.0,2.0,2.0,4.0,9.0,27.0,1.0,-0.20057215964196856,0.126128980517834,0.7071067811865475,1
2020,3,00-0034816,R.Jones,TB,DEN,13.0,53.0,4.0,2.0,20.0,17.0,73.0,0.0,0.5793831187042764,0.3408283091324646,0.5773502691896258,2
2020,4,00-0034816,R.Jones,TB,LAC,20.0,111.0,9.0,6.0,17.0,29.0,128.0,0.0,1.5074875522517408,0.8254406101204715,0.5,3
2020,5,00-0034816,R.Jones,TB,CHI,17.0,106.0,5.0,3.0,19.0,22.0,125.0,0.0,1.0326035378440477,0.9049676108105648,0.4472135954999579,4
2020,6,00-0034816,R.Jones,TB,GB,23.0,113.0,2.0,2.0,8.0,25.0,121.0,2.0,0.7867490310915102,0.8617689418305193,0.4082482904638631,5
2020,7,00-0034816,R.Jones,TB,LV,13.0,34.0,2.0,1.0,2.0,15.0,36.0,1.0,0.028855097475391257,0.5668713252521375,0.3779644730092272,6
2020,8,00-0034816,R.Jones,TB,NYG,7.0,23.0,4.0,4.0,23.0,11.0,46.0,0.0,0.25281204016266284,0.45793434563426577,0.35355339059327373,7
2020,9,00-0034816,R.Jones,TB,NO,3.0,9.0,4.0,3.0,9.0,7.0,18.0,0.0,-0.27939799698164897,0.2055929184837251,0.3333333333333333,8
2020,10,00-0034816,R.Jones,TB,CAR,23.0,192.0,2.0,1.0,6.0,25.0,198.0,1.0,1.1212009747274507,0.5161816883423248,0.31622776601683794,9
2020,11,00-0034816,R.Jones,TB,LA,10.0,24.0,1.0,0.0,0.0,11.0,24.0,0.0,-0.2158360335476485,0.2693218292918389,0.30151134457776363,10
2020,12,00-0034816,R.Jones,TB,KC,9.0,66.0,2.0,1.0,37.0,11.0,103.0,1.0,0.6214880533642646,0.3876223537981071,0.2886751345948129,11
2020,14,00-0034816,R.Jones,TB,MIN,18.0,80.0,2.0,1.0,4.0,20.0,84.0,1.0,0.42580035456420473,0.40041408090333086,0.2773500981126146,12
2020,17,00-0034816,R.Jones,TB,ATL,12.0,78.0,0.0,0.0,0.0,12.0,78.0,1.0,0.02985004642390714,0.27646816089071424,0.2672612419124244,13
2020,19,00-0034816,R.Jones,TB,NO,13.0,62.0,1.0,0.0,0.0,14.0,62.0,0.0,0.050565509795538734,0.200994922107126,0.2581988897471611,14
2020,20,00-0034816,R.Jones,TB,GB,10.0,16.0,0.0,0.0,0.0,10.0,16.0,0.0,-0.30998538239515316,0.030408446463541867,0.25,15
2020,21,00-0034816,R.Jones,TB,KC,12.0,61.0,1.0,0.0,0.0,13.0,61.0,0.0,0.01667196357889471,0.02582496679034053,0.24253562503633297,16
2021,1,00-0034816,R.Jones,TB,DAL,4.0,14.0,0.0,0.0,0.0,4.0,14.0,0.0,-0.4764426336846461,-0.14171092810289404,0.23570226039551587,17
2021,2,00-0034816,R.Jones,TB,ATL,6.0,27.0,3.0,1.0,9.0,9.0,36.0,0.0,-0.11265363283730716,-0.13202079186183718,0.22941573387056174,18
2021,3,00-0034816,R.Jones,TB,LA,5.0,11.0,0.0,0.0,0.0,5.0,11.0,0.0,-0.4657551155648341,-0.2432990309852217,0.23163551736862467,19
2021,4,00-0034816,R.Jones,TB,NE,6.0,25.0,0.0,0.0,0.0,6.0,25.0,1.0,-0.3744968877396693,-0.2870404194294547,0.25414529051771356,20
2021,5,00-0034816,R.Jones,TB,MIA,5.0,21.0,1.0,1.0,15.0,6.0,36.0,0.0,-0.18426297778583695,-0.2527766926217406,0.24042655406638871,21
2021,6,00-0034816,R.Jones,TB,PHI,5.0,20.0,1.0,1.0,9.0,6.0,29.0,0.0,-0.28244671101070573,-0.2626675800768264,0.20851441405707477,22
2021,7,00-0034816,R.Jones,TB,CHI,10.0,63.0,0.0,0.0,0.0,10.0,63.0,0.0,-0.09477415617920064,-0.20669978077835335,0.20412414523193154,23
2021,8,00-0034816,R.Jones,TB,NO,3.0,13.0,1.0,1.0,6.0,4.0,19.0,0.0,-0.4675254094723577,-0.2936451002293617,0.2,24
2021,11,00-0034816,R.Jones,TB,NYG,8.0,33.0,0.0,0.0,0.0,8.0,33.0,1.0,-0.2867695139012446,-0.29135317760998064,0.19611613513818404,25
2021,12,00-0034816,R.Jones,TB,IND,7.0,37.0,0.0,0.0,0.0,7.0,37.0,1.0,-0.29271757465220594,-0.29180798462908947,0.19245008972987526,26
2021,13,00-0034816,R.Jones,TB,ATL,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,-0.8290212859795212,-0.4708811863177111,0.1889822365046136,27
2021,14,00-0034816,R.Jones,TB,BUF,3.0,8.0,0.0,0.0,0.0,3.0,8.0,0.0,-0.5297852264008631,-0.4905160199417139,0.18569533817705186,28
2021,15,00-0034816,R.Jones,TB,NO,8.0,63.0,2.0,2.0,8.0,10.0,71.0,0.0,0.06957006144212544,-0.3038196858413062,0.18257418583505536,29
2021,16,00-0034816,R.Jones,TB,CAR,20.0,65.0,3.0,2.0,16.0,23.0,81.0,1.0,0.6599567376821656,0.017440238933880133,0.1796053020267749,30
2021,17,00-0034816,R.Jones,TB,NYJ,10.0,26.0,1.0,1.0,1.0,11.0,27.0,0.0,-0.20373788995839276,-0.05628597491430546,0.17677669529663687,31
2022,12,00-0034816,R.Jones,KC,LA,4.0,12.0,1.0,1.0,22.0,5.0,34.0,0.0,-0.14138053390213184,-0.08465087174006478,0.17407765595569785,32
2022,15,00-0034816,R.Jones,KC,HOU,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,-0.5908956956289508,-0.2533993202045968,0.17149858514250882,33
2022,16,00-0034816,R.Jones,KC,SEA,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,-0.6001819443128802,-0.36899360762639616,0.1708355743250099,34
2022,17,00-0034816,R.Jones,KC,DEN,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,-0.6048250507734515,-0.44760412466653166,0.1809275883380267,35
2022,18,00-0034816,R.Jones,KC,LV,10.0,45.0,0.0,0.0,0.0,10.0,45.0,1.0,-0.1785499040208556,-0.35791935707706435,0.1828060033759405,36
2022,21,00-0034816,R.Jones,KC,CIN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6187544178388812,-0.4448643950230044,0.17997709709919474,37
2020,1,00-0034838,R.Freeman,DEN,TEN,1.0,0.0,1.0,1.0,12.0,2.0,12.0,0.0,-0.622945582053329,-0.622945582053329,1.0,0
2020,2,00-0034838,R.Freeman,DEN,PIT,3.0,20.0,0.0,0.0,0.0,3.0,20.0,0.0,-0.4714367403707554,-0.5320402770437849,0.7071067811865475,1
2020,3,00-0034838,R.Freeman,DEN,TB,2.0,4.0,2.0,2.0,31.0,4.0,35.0,0.0,-0.14981855743255754,-0.35098788354372984,0.5773502691896258,2
2020,4,00-0034838,R.Freeman,DEN,NYJ,3.0,6.0,2.0,2.0,6.0,5.0,12.0,0.0,-0.46340312026684016,-0.3976834434133295,0.5,3
2020,6,00-0034838,R.Freeman,DEN,NE,8.0,26.0,1.0,1.0,4.0,9.0,30.0,0.0,-0.2048921397160254,-0.3236735116622317,0.4472135954999579,4
2020,7,00-0034838,R.Freeman,DEN,KC,3.0,12.0,2.0,1.0,5.0,5.0,17.0,0.0,-0.4520010497445318,-0.3705661308411775,0.4082482904638631,5
2020,10,00-0034838,R.Freeman,DEN,LV,2.0,11.0,2.0,2.0,15.0,4.0,26.0,0.0,-0.3813653900536551,-0.3743896665215545,0.3779644730092272,6
2020,12,00-0034838,R.Freeman,DEN,NO,8.0,50.0,0.0,0.0,0.0,8.0,50.0,0.0,-0.20328065595245853,-0.3150375006032971,0.35355339059327373,7
2020,15,00-0034838,R.Freeman,DEN,BUF,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,-0.5973050012311985,-0.41163950736453336,0.3333333333333333,8
2020,16,00-0034838,R.Freeman,DEN,LAC,2.0,16.0,2.0,2.0,7.0,4.0,23.0,0.0,-0.49016161554184096,-0.43827545144473923,0.31622776601683794,9
2020,17,00-0034838,R.Freeman,DEN,LV,2.0,21.0,1.0,1.0,1.0,3.0,22.0,0.0,-0.5743538503099468,-0.4841654529558366,0.30151134457776363,10
2021,3,00-0034838,R.Freeman,CAR,HOU,5.0,17.0,1.0,1.0,8.0,6.0,25.0,0.0,-0.31223912114597485,-0.42641154630815514,0.2886751345948129,11
2021,4,00-0034838,R.Freeman,CAR,DAL,3.0,12.0,0.0,0.0,0.0,3.0,12.0,0.0,-0.5108274207673182,-0.4546955006211672,0.2773500981126146,12
2021,5,00-0034838,R.Freeman,CAR,PHI,3.0,2.0,2.0,1.0,6.0,5.0,8.0,0.0,-0.5080987693171618,-0.4725577771896548,0.2672612419124244,13
2021,6,00-0034838,R.Freeman,CAR,MIN,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,-0.6032942281327357,-0.5162363410839266,0.2581988897471611,14
2021,7,00-0034838,R.Freeman,CAR,NYG,3.0,18.0,2.0,1.0,1.0,5.0,19.0,0.0,-0.5101377488474963,-0.5142003773748883,0.25,15
2021,8,00-0034838,R.Freeman,CAR,ATL,6.0,25.0,1.0,0.0,0.0,7.0,25.0,0.0,-0.3581903879270666,-0.462144212674268,0.24253562503633297,16
2021,13,00-0034838,R.Freeman,HOU,IND,3.0,10.0,1.0,1.0,11.0,4.0,21.0,0.0,-0.40387354375160883,-0.44270750472266424,0.23570226039551587,17
2021,14,00-0034838,R.Freeman,HOU,SEA,11.0,15.0,8.0,6.0,51.0,19.0,66.0,0.0,1.1069501752400783,0.07407817366162986,0.22941573387056174,18
2021,15,00-0034838,R.Freeman,HOU,JAX,3.0,8.0,0.0,0.0,0.0,3.0,8.0,0.0,-0.5297852264008631,-0.127270177579027,0.22360679774997896,19
2021,16,00-0034838,R.Freeman,HOU,LAC,12.0,34.0,0.0,0.0,0.0,12.0,34.0,0.0,-0.18240656417227888,-0.14565265853601925,0.2182178902359924,20
2021,17,00-0034838,R.Freeman,HOU,SF,6.0,25.0,1.0,0.0,0.0,7.0,25.0,0.0,-0.3581903879270666,-0.21650803866348256,0.21320071635561041,21
2022,15,00-0034838,R.Freeman,HOU,KC,11.0,51.0,1.0,1.0,5.0,12.0,56.0,0.0,0.015612040407374028,-0.13912778402200446,0.2095959987013616,22
2022,16,00-0034838,R.Freeman,HOU,TEN,16.0,32.0,1.0,1.0,6.0,17.0,38.0,0.0,0.08897821217493831,-0.06308793494659777,0.21131170046558623,23
2022,17,00-0034838,R.Freeman,HOU,JAX,7.0,19.0,5.0,3.0,20.0,12.0,39.0,0.0,0.24360197166948713,0.03914608261008408,0.2080661141334635,24
2022,18,00-0034838,R.Freeman,HOU,IND,7.0,15.0,1.0,1.0,2.0,8.0,17.0,0.0,-0.3322028445785376,-0.08464016125190933,0.19611613513818404,25
2023,7,00-0034838,R.Freeman,LA,PIT,12.0,66.0,0.0,0.0,0.0,12.0,66.0,0.0,-0.040391256157749966,-0.06989026660842676,0.19245008972987526,26
2023,8,00-0034838,R.Freeman,LA,DAL,9.0,44.0,0.0,0.0,0.0,9.0,44.0,1.0,-0.22260123664557346,-0.1207945205961525,0.1889822365046136,27
2023,9,00-0034838,R.Freeman,LA,GB,12.0,32.0,1.0,0.0,0.0,13.0,32.0,0.0,-0.14341868012512493,-0.12833596609984266,0.18569533817705186,28
2023,11,00-0034838,R.Freeman,LA,SEA,17.0,73.0,0.0,0.0,0.0,17.0,73.0,0.0,0.12028506224930875,-0.04546185778710678,0.18257418583505536,29
2023,12,00-0034838,R.Freeman,LA,ARI,13.0,77.0,0.0,0.0,0.0,13.0,77.0,1.0,0.038020436223155187,-0.01763432970155013,0.1796053020267749,30
2023,13,00-0034838,R.Freeman,LA,CLE,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.637794442717427,-0.224354846514462,0.17677669529663687,31
2023,14,00-0034838,R.Freeman,LA,BAL,3.0,9.0,0.0,0.0,0.0,3.0,9.0,0.0,-0.5436370568913163,-0.33078241442671197,0.17407765595569785,32
2023,15,00-0034838,R.Freeman,LA,WAS,6.0,16.0,0.0,0.0,0.0,6.0,16.0,0.0,-0.43373399550139313,-0.3650996434698992,0.17149858514250882,33
2023,18,00-0034838,R.Freeman,LA,SF,4.0,2.0,1.0,1.0,13.0,5.0,15.0,0.0,-0.3627568332158262,-0.3643187061822239,0.1690308509457033,34
2020,1,00-0034844,S.Barkley,NYG,PIT,15.0,6.0,9.0,6.0,60.0,24.0,66.0,0.0,1.5588432577237583,1.5588432577237583,1.0,0
2020,2,00-0034844,S.Barkley,NYG,CHI,4.0,28.0,0.0,0.0,0.0,4.0,28.0,0.0,-0.4085026039800693,0.3784357407014618,0.7071067811865475,1
2021,1,00-0034844,S.Barkley,NYG,DEN,10.0,26.0,3.0,1.0,1.0,13.0,27.0,0.0,-0.07421597214575211,0.1640217714580447,0.7510950045320448,2
2021,2,00-0034844,S.Barkley,NYG,WAS,13.0,57.0,3.0,2.0,12.0,16.0,69.0,0.0,0.3474883360035008,0.24023095980769568,0.6550132968792974,3
2021,3,00-0034844,S.Barkley,NYG,ATL,16.0,51.0,7.0,6.0,43.0,23.0,94.0,1.0,1.2438248153326499,0.6254968474736733,0.5675417513739915,4
2021,4,00-0034844,S.Barkley,NYG,NO,13.0,52.0,6.0,5.0,74.0,19.0,126.0,2.0,1.5378158047316335,0.9588705416295896,0.5290970309624555,5
2021,5,00-0034844,S.Barkley,NYG,DAL,2.0,9.0,1.0,0.0,0.0,3.0,9.0,0.0,-0.6602020014104959,0.3856292187173885,0.49355815937122394,6
2021,11,00-0034844,S.Barkley,NYG,TB,6.0,25.0,6.0,6.0,31.0,12.0,56.0,0.0,0.4434316585376144,0.4056790102934129,0.4629530518940313,7
2021,12,00-0034844,S.Barkley,NYG,PHI,13.0,40.0,5.0,4.0,13.0,18.0,53.0,0.0,0.4449572842973753,0.41912143665301843,0.43676765234344234,8
2021,13,00-0034844,S.Barkley,NYG,MIA,11.0,55.0,9.0,6.0,19.0,20.0,74.0,0.0,0.8901496742473723,0.5789016831083337,0.41179665298772716,9
2021,14,00-0034844,S.Barkley,NYG,LAC,16.0,64.0,3.0,3.0,31.0,19.0,95.0,1.0,0.7709594353216962,0.6436697183937827,0.30151134457776363,10
2021,15,00-0034844,S.Barkley,NYG,DAL,15.0,50.0,8.0,4.0,24.0,23.0,74.0,0.0,1.0006087739204,0.7635735439147864,0.2886751345948129,11
2021,16,00-0034844,S.Barkley,NYG,PHI,15.0,32.0,1.0,1.0,-4.0,16.0,28.0,0.0,-0.10976635383091485,0.47095671176291926,0.2773500981126146,12
2021,17,00-0034844,S.Barkley,NYG,CHI,21.0,102.0,1.0,0.0,0.0,22.0,102.0,0.0,0.44505225228809203,0.4622922118026154,0.2672612419124244,13
2021,18,00-0034844,S.Barkley,NYG,WAS,11.0,30.0,4.0,3.0,19.0,15.0,49.0,0.0,0.3373536003128176,0.42055068458925526,0.2581988897471611,14
2022,1,00-0034844,S.Barkley,NYG,TEN,18.0,164.0,8.0,6.0,32.0,26.0,196.0,1.0,1.8130066400483589,0.8854103902134446,0.25,15
2022,2,00-0034844,S.Barkley,NYG,CAR,21.0,72.0,4.0,3.0,16.0,25.0,88.0,0.0,0.8420588381180438,0.8709451912611654,0.24253562503633297,16
2022,3,00-0034844,S.Barkley,NYG,DAL,14.0,81.0,4.0,4.0,45.0,18.0,126.0,1.0,1.1439465242248328,0.9620072517680758,0.23570226039551587,17
2022,4,00-0034844,S.Barkley,NYG,CHI,31.0,146.0,2.0,2.0,16.0,33.0,162.0,0.0,1.2822840165593974,1.0688143532999375,0.22987734495642956,18
2022,5,00-0034844,S.Barkley,NYG,GB,13.0,70.0,6.0,3.0,36.0,19.0,106.0,1.0,1.0818871311302785,1.0731732567572463,0.25015303079976536,19
2022,6,00-0034844,S.Barkley,NYG,BAL,22.0,83.0,3.0,3.0,12.0,25.0,95.0,1.0,0.7656820813776435,0.9706556449747125,0.2542834974291064,20
2022,7,00-0034844,S.Barkley,NYG,JAX,24.0,110.0,4.0,4.0,25.0,28.0,135.0,0.0,1.256654275183752,1.0660012653380064,0.26777824928622146,21
2022,8,00-0034844,S.Barkley,NYG,SEA,20.0,53.0,5.0,3.0,9.0,25.0,62.0,1.0,0.6985255983190901,0.9434984607452568,0.23842914561127462,22
2022,10,00-0034844,S.Barkley,NYG,HOU,35.0,152.0,1.0,1.0,8.0,36.0,160.0,1.0,1.1884945817001842,1.0251686858689681,0.20412414523193154,23
2022,11,00-0034844,S.Barkley,NYG,DET,15.0,22.0,5.0,2.0,13.0,20.0,35.0,0.0,0.45892858939886416,0.8364145119786373,0.2,24
2022,12,00-0034844,S.Barkley,NYG,DAL,11.0,39.0,6.0,4.0,13.0,17.0,52.0,1.0,0.47941745623364673,0.7174123515711113,0.19611613513818404,25
2022,13,00-0034844,S.Barkley,NYG,WAS,18.0,63.0,5.0,5.0,18.0,23.0,81.0,1.0,0.8313988163452812,0.7554085085974682,0.19245008972987526,26
2022,14,00-0034844,S.Barkley,NYG,PHI,9.0,28.0,2.0,2.0,20.0,11.0,48.0,0.0,0.15399151802189423,0.5549338260429294,0.1889822365046136,27
2022,15,00-0034844,S.Barkley,NYG,WAS,18.0,87.0,8.0,5.0,33.0,26.0,120.0,1.0,1.4721015220597724,0.8606587829589416,0.18569533817705186,28
2022,16,00-0034844,S.Barkley,NYG,MIN,14.0,84.0,10.0,8.0,49.0,24.0,133.0,1.0,1.7751082269385379,1.165476853940687,0.18257418583505536,29
2022,17,00-0034844,S.Barkley,NYG,IND,12.0,58.0,4.0,2.0,-5.0,16.0,53.0,0.0,0.13632346155762998,0.8224245304460185,0.18078142728951663,30
2022,19,00-0034844,S.Barkley,NYG,MIN,9.0,53.0,6.0,5.0,56.0,15.0,109.0,2.0,1.1758128886279098,0.9402209228708193,0.17677669529663687,31
2022,20,00-0034844,S.Barkley,NYG,PHI,9.0,61.0,3.0,2.0,21.0,12.0,82.0,0.0,0.391555622841123,0.7573322069255021,0.17407765595569785,32
2023,1,00-0034844,S.Barkley,NYG,DAL,12.0,51.0,4.0,3.0,12.0,16.0,63.0,1.0,0.372923029035411,0.6291956822966263,0.17149858514250882,33
2023,2,00-0034844,S.Barkley,NYG,ARI,17.0,63.0,7.0,6.0,29.0,24.0,92.0,2.0,1.1608560302166089,0.8064159199779879,0.16908609548463163,34
2023,6,00-0034844,S.Barkley,NYG,BUF,24.0,93.0,5.0,4.0,5.0,29.0,98.0,0.0,0.9354623730396364,0.8494314240261317,0.16697987716914842,35
2023,7,00-0034844,S.Barkley,NYG,WAS,21.0,77.0,4.0,3.0,41.0,25.0,118.0,1.0,1.2762502193221872,0.9917043992170836,0.1743024207486256,36
2023,8,00-0034844,S.Barkley,NYG,NYJ,36.0,128.0,5.0,3.0,0.0,41.0,128.0,0.0,1.361701337200199,1.1150367369743888,0.16293503427887193,37
2023,9,00-0034844,S.Barkley,NYG,LV,16.0,90.0,4.0,3.0,23.0,20.0,113.0,0.0,0.8823544878832763,1.0374759767557231,0.1684412422335367,38
2023,10,00-0034844,S.Barkley,NYG,DAL,13.0,66.0,3.0,1.0,-5.0,16.0,61.0,0.0,0.11529099102220217,0.730080953711109,0.15811388300841897,39
2023,11,00-0034844,S.Barkley,NYG,WAS,14.0,83.0,5.0,4.0,57.0,19.0,140.0,2.0,1.436734728339776,0.965632226122479,0.15617376188860607,40
2023,12,00-0034844,S.Barkley,NYG,NE,12.0,46.0,3.0,1.0,6.0,15.0,52.0,0.0,0.1682665262691444,0.69984364882145,0.16136125204418522,41
2023,14,00-0034844,S.Barkley,NYG,GB,20.0,86.0,4.0,3.0,15.0,24.0,101.0,2.0,0.8550120182818736,0.7515664400275739,0.16177155875518565,42
2023,15,00-0034844,S.Barkley,NYG,NO,9.0,14.0,2.0,2.0,23.0,11.0,37.0,0.0,0.11862738316059769,0.5405867506362563,0.17735114049747058,43
2023,16,00-0034844,S.Barkley,NYG,PHI,24.0,80.0,6.0,3.0,4.0,30.0,84.0,1.0,0.9525698561541504,0.6779144541110578,0.18524135732643587,44
2023,17,00-0034844,S.Barkley,NYG,LA,12.0,39.0,7.0,3.0,19.0,19.0,58.0,0.0,0.6957408411806109,0.6838565831814207,0.19120404553998052,45
2023,18,00-0034844,S.Barkley,NYG,PHI,18.0,46.0,2.0,2.0,51.0,20.0,97.0,2.0,1.0282627017115715,0.7986586232991307,0.18136334353913602,46
2024,1,00-0034844,S.Barkley,PHI,GB,24.0,109.0,2.0,2.0,23.0,26.0,132.0,3.0,1.007796866725389,0.8683713713538815,0.14735002338276004,47
2024,2,00-0034844,S.Barkley,PHI,ATL,23.0,95.0,5.0,4.0,21.0,28.0,116.0,0.0,1.1818274289424062,0.9728567241291909,0.14285714285714285,48
2024,3,00-0034844,S.Barkley,PHI,NO,18.0,147.0,4.0,4.0,9.0,22.0,156.0,2.0,0.9647828462397895,0.9701654314951695,0.1485167453636669,49
2024,4,00-0034844,S.Barkley,PHI,TB,10.0,84.0,4.0,2.0,32.0,14.0,116.0,0.0,0.7907118525651966,0.9103475717893025,0.14227199470277888,50
2024,6,00-0034844,S.Barkley,PHI,CLE,18.0,47.0,2.0,2.0,7.0,20.0,54.0,0.0,0.2922613757477815,0.704318839631853,0.14197264843238228,51
2024,7,00-0034844,S.Barkley,PHI,NYG,17.0,176.0,3.0,2.0,11.0,20.0,187.0,1.0,1.004306650260094,0.8043147765544005,0.1414531501494671,52
2024,8,00-0034844,S.Barkley,PHI,CIN,22.0,108.0,1.0,1.0,3.0,23.0,111.0,0.0,0.5185830477051258,0.7090708669084698,0.13608276348795434,53
2024,9,00-0034844,S.Barkley,PHI,JAX,27.0,159.0,4.0,3.0,40.0,31.0,199.0,2.0,1.802770743517358,1.0736374925200594,0.13483997249264842,54
2024,10,00-0034844,S.Barkley,PHI,DAL,14.0,66.0,1.0,1.0,12.0,15.0,78.0,0.0,0.2630977944749267,0.803457593134482,0.1336306209562122,55
2024,11,00-0034844,S.Barkley,PHI,WAS,26.0,146.0,3.0,2.0,52.0,29.0,198.0,2.0,1.8158386869091365,1.140917957757009,0.1462761260376109,56
2024,12,00-0034844,S.Barkley,PHI,LA,26.0,255.0,4.0,4.0,47.0,30.0,302.0,2.0,2.326023371173497,1.5359530955866785,0.24880151573283563,57
2024,13,00-0034844,S.Barkley,PHI,BAL,23.0,107.0,4.0,2.0,10.0,27.0,117.0,1.0,0.9502413715417276,1.3407158542303965,0.27618929019955096,58
2024,14,00-0034844,S.Barkley,PHI,CAR,21.0,124.0,1.0,0.0,0.0,22.0,124.0,0.0,0.5140983355635204,1.0651766813339438,0.2767098011764559,59
2024,15,00-0034844,S.Barkley,PHI,PIT,19.0,65.0,2.0,2.0,9.0,21.0,74.0,0.0,0.4356385998708487,0.8553306541757739,0.2794182682508332,60
2024,16,00-0034844,S.Barkley,PHI,WAS,29.0,150.0,1.0,0.0,0.0,30.0,150.0,2.0,0.8403227045942077,0.8503280043151914,0.2655294602134717,61
2024,17,00-0034844,S.Barkley,PHI,DAL,31.0,167.0,2.0,2.0,2.0,33.0,169.0,0.0,1.1041354263648526,0.9349304783324268,0.2569294824191911,62
2024,19,00-0034844,S.Barkley,PHI,GB,25.0,119.0,2.0,2.0,4.0,27.0,123.0,0.0,0.7610613838531014,0.8769741135056737,0.23837352819021387,63
