game_id,game_date,season,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,epa_mean,epa_sum,cpoe_mean,success_mean,complete_pass_sum,incomplete_pass_sum,interception_sum,pass_touchdown_sum,sack_sum,yards_gained_sum,air_yards_mean,air_yards_sum,yards_after_catch_sum,qb_hit_sum,qb_scramble_sum,pass_attempt_sum,attempts,completions,completion_pct,yards_per_attempt,air_yards_per_attempt,epa_per_play,success_rate,td_rate,int_rate,sack_rate,qb_epa_context_impact,cpoe_context_impact,success_context_impact,epa_per_play_ctx_adj,success_rate_ctx_adj,base_epa,opp_adj_epa,opp_adj_cpoe,opp_adj_success_rate,defense_quality,opp_adj_base_epa,opp_adj_base_epa_kalman,leaf_rating,opp_adj_base_epa_uncertainty,game_number
2018_01_HOU_NE,2018-09-09,2018,1,00-0019596,T.Brady,NE,HOU,0.19958277,8.182894,41,0.0712821,2.9225662,2.0075066,0.46341464,26.0,12.0,1.0,3.0,2.0,267.0,8.205129,320.0,93.0,5.0,0.0,41.0,41.0,26.0,0.63414633,6.512195,7.804878,0.19958277,0.46341464,0.07317073,0.024390243,0.048780486,0.13679959424550975,2.279527138187452,0.4751128598418635,0.06278317622129476,-0.011698220607320675,0.06278317622129476,0.3271351351300096,6.603603058631724,0.08676499439738494,0.12755236466320505,0.19033554088449983,0.1486458387271873,-0.0023412799681835385,0.0673363858472811,35
2018_02_NE_JAX,2018-09-16,2018,2,00-0019596,T.Brady,NE,JAX,0.13366506,4.945607,37,0.13366506,4.945607,1.7861838,0.45945945,24.0,11.0,0.0,2.0,2.0,220.0,6.0857143,213.0,136.0,4.0,0.0,37.0,37.0,24.0,0.6486486,5.9459457,5.756757,0.13366506,0.45945945,0.054054055,0.0,0.054054055,-0.10671054669571979,-2.8428264329828763,0.4100403052718733,0.24037560173226458,0.049419148549308956,0.24037560173226458,0.05185606954112601,1.1970551468859165,-0.02423980933741282,-0.08180898549541879,0.1585666162368458,0.14950786607591562,-0.0023412799681835385,0.06731621264901538,36
2018_03_NE_DET,2018-09-23,2018,3,00-0019596,T.Brady,NE,DET,-0.38821152,-10.869923,28,-0.38821152,-10.869923,-7.7680225,0.39285713,14.0,11.0,1.0,1.0,2.0,120.0,12.807693,333.0,48.0,6.0,0.0,28.0,28.0,14.0,0.5,4.285714,11.892858,-0.38821152,0.39285713,0.035714287,0.035714287,0.071428575,0.026177102957351008,-1.036538845931895,0.4546287401694724,-0.41438862148342825,-0.06177160582727881,-0.41438862148342825,-0.33588841673309633,-6.634226263414024,-0.02027432438151544,0.05232310179298093,-0.3620655196904473,0.1050789055372819,-0.0023412799681835385,0.06729938746185163,37
2018_04_MIA_NE,2018-09-30,2018,4,00-0019596,T.Brady,NE,MIA,0.34042037,11.914713,35,0.34042037,11.914713,2.4501753,0.51428574,23.0,10.0,2.0,3.0,0.0,274.0,7.9714284,279.0,181.0,6.0,0.0,35.0,35.0,23.0,0.6571429,7.8285713,7.9714284,0.34042037,0.51428574,0.08571429,0.057142857,0.0,0.12090148403013694,2.344571003918299,0.4563766591466222,0.21951888130342018,0.05790908408991957,0.21951888130342018,0.2082570386069355,-1.3637592658468138,0.025146427074340838,-0.13216332672662162,0.08735555457679856,0.10354031552561804,-0.0023412799681835385,0.06728535405389566,38
2018_05_IND_NE,2018-10-04,2018,5,00-0019596,T.Brady,NE,IND,0.22454101,9.879805,44,0.22454101,9.879805,5.335071,0.6363636,34.0,8.0,2.0,3.0,0.0,341.0,6.4772725,285.0,167.0,3.0,0.0,44.0,44.0,34.0,0.77272725,7.75,6.4772725,0.22454101,0.6363636,0.06818182,0.045454547,0.0,0.14655442583179407,2.483504002296561,0.4814665936849103,0.07798658264064856,0.15489703184151793,0.07798658264064856,0.1833814454765762,4.728287281795616,0.172750059327557,-0.041159562995866414,0.03682701964478213,0.09775085161271288,-0.0023412799681835385,0.06727364878266369,39
2018_06_KC_NE,2018-10-14,2018,6,00-0019596,T.Brady,NE,KC,0.056951135,2.107192,37,0.056951135,2.107192,4.0004196,0.4864865,24.0,11.0,0.0,1.0,2.0,327.0,9.228572,323.0,172.0,1.0,0.0,37.0,37.0,24.0,0.6486486,8.837838,8.72973,0.056951135,0.4864865,0.027027028,0.0,0.054054055,0.06761574421581991,1.274299335277304,0.46950289080226126,-0.010664608818862512,0.01698360373890695,-0.010664608818862512,0.0813399356510316,0.5310118741386565,0.03643973877995643,0.024388800254074205,0.013724191435211697,0.09046102857605295,-0.0023412799681835385,0.06726388512853063,40
2018_07_NE_CHI,2018-10-21,2018,7,00-0019596,T.Brady,NE,CHI,0.3974488,14.7056055,37,0.3974488,14.7056055,1.7592523,0.5945946,25.0,10.0,1.0,3.0,1.0,273.0,6.5277777,235.0,132.0,3.0,0.0,37.0,37.0,25.0,0.6756757,7.3783784,6.3513513,0.3974488,0.5945946,0.08108108,0.027027028,0.027027028,0.09449754348543131,1.074332720732193,0.49217256437083895,0.3029512644693569,0.10242203344562834,0.3029512644693569,0.31346859609967737,-1.9309153233145526,0.1112992518533954,-0.08398021185511086,0.21897105261424604,0.10160735387966358,-0.0023412799681835385,0.06725574082831243,41
2018_08_NE_BUF,2018-10-29,2018,8,00-0019596,T.Brady,NE,BUF,0.15749973,7.559987,48,0.15749973,7.559987,2.4930298,0.5416667,29.0,16.0,0.0,0.0,2.0,311.0,7.6222224,343.0,132.0,4.0,0.0,48.0,48.0,29.0,0.6041667,6.4791665,7.1458335,0.15749973,0.5416667,0.0,0.0,0.041666668,0.018609710364098708,-0.6694178400274029,0.43821065504742407,0.13889002022290692,0.10345603148745752,0.13889002022290692,0.17779864965254363,1.065853107214026,0.10820906276454767,0.020298919065538018,0.15918893928844494,0.10660068751009254,-0.0023412799681835385,0.06724894716683642,42
2018_09_GB_NE,2018-11-04,2018,9,00-0019596,T.Brady,NE,GB,0.0057202545,0.21164942,37,0.0057202545,0.21164942,-2.7536113,0.45945945,22.0,13.0,0.0,1.0,2.0,273.0,7.6,266.0,159.0,3.0,0.0,37.0,37.0,22.0,0.5945946,7.3783784,7.189189,0.0057202545,0.45945945,0.027027028,0.0,0.054054055,0.06714209787143434,1.3195180168917466,0.4707557142291325,-0.06142184337196911,-0.011296260407950232,-0.06142184337196911,0.0009208815855721135,-4.979539314331197,0.017606450663835094,-0.004799372913893114,-0.06622121628586222,0.09161652233804295,-0.0023412799681835385,0.06724328006106366,43
2018_10_NE_TEN,2018-11-11,2018,10,00-0019596,T.Brady,NE,TEN,-0.089021504,-3.9169462,44,-0.089021504,-3.9169462,-12.244411,0.38636363,21.0,20.0,0.0,0.0,3.0,231.0,8.634147,354.0,118.0,5.0,0.0,44.0,44.0,21.0,0.47727272,5.25,8.045455,-0.089021504,0.38636363,0.0,0.0,0.06818182,-0.007835765417487935,-0.1658262806866966,0.4390319467105503,-0.08118573850783556,-0.05266832118412207,-0.08118573850783556,-0.18672010941349554,-16.74480625181199,-0.08882063938157919,-0.09769860548817204,-0.1788843439960076,0.06816660262166814,-0.0023412799681835385,0.06723855263427067,44
2018_12_NE_NYJ,2018-11-25,2018,12,00-0019596,T.Brady,NE,NYJ,0.4916383,15.2407875,31,0.4916383,15.2407875,2.78278,0.516129,20.0,11.0,0.0,2.0,0.0,283.0,9.580646,297.0,109.0,5.0,0.0,31.0,31.0,20.0,0.6451613,9.129032,9.580646,0.4916383,0.516129,0.06451613,0.0,0.0,0.09522910580662425,1.802828028568046,0.44114602747653814,0.3964091969964153,0.07498298939968256,0.3964091969964153,0.3846224415277564,3.537669163658927,0.09188618651959202,-0.10701586127528319,0.28939333572113213,0.087342661780585,-0.0023412799681835385,0.06723460902957952,45
2018_13_MIN_NE,2018-12-02,2018,13,00-0019596,T.Brady,NE,MIN,0.29337266,9.387925,32,0.29337266,9.387925,1.6265533,0.6875,24.0,7.0,1.0,1.0,0.0,311.0,3.84375,123.0,228.0,1.0,0.0,32.0,32.0,24.0,0.75,9.71875,3.84375,0.29337266,0.6875,0.03125,0.03125,0.0,0.11452974128585214,2.1968462268059925,0.4810122536136504,0.1788429195894683,0.2064877463863496,0.1788429195894683,0.2771837104736404,0.9699468744717312,0.2583433743179799,-0.01618895040168006,0.16265396918778824,0.09387004996353997,-0.0023412799681835385,0.06723131925482043,46
2018_14_NE_MIA,2018-12-09,2018,14,00-0019596,T.Brady,NE,MIA,0.44102028,19.845913,45,0.44102028,19.845913,5.121291,0.53333336,27.0,16.0,0.0,3.0,2.0,344.0,8.372093,360.0,137.0,5.0,0.0,45.0,45.0,27.0,0.6,7.6444445,8.0,0.44102028,0.53333336,0.06666667,0.0,0.044444446,0.05340561674234549,1.2236804071056684,0.45370273425137864,0.38761466338041145,0.07963062689745559,0.38761466338041145,0.30885695339613534,1.3073566093973268,0.04419404498663332,-0.13216332672662162,0.25545133665378983,0.10787349398548682,-0.0023412799681835385,0.06722857488598126,47
2018_15_NE_PIT,2018-12-16,2018,15,00-0019596,T.Brady,NE,PIT,0.045157213,1.6708169,37,0.045157213,1.6708169,5.891489,0.5135135,25.0,10.0,1.0,1.0,1.0,272.0,9.277778,334.0,129.0,7.0,0.0,37.0,37.0,25.0,0.6756757,7.3513513,9.027027,0.045157213,0.5135135,0.027027028,0.027027028,0.027027028,0.022297518943459528,-0.0437521615384157,0.42326389681690046,0.022859693820565206,0.09024960864193132,0.022859693820565206,-0.005507180844053938,4.028160267961102,0.04266414963365678,-0.05066439360807867,-0.027804699787513466,0.09611574263880525,-0.0023412799681835385,0.0672262854856798,48
2018_16_BUF_NE,2018-12-23,2018,16,00-0019596,T.Brady,NE,BUF,-0.48967895,-12.241974,25,-0.6621555,-16.553888,-16.481543,0.32,13.0,9.0,2.0,1.0,1.0,117.0,4.375,105.0,93.0,3.0,0.0,25.0,25.0,13.0,0.52,4.68,4.2,-0.48967895,0.32,0.04,0.08,0.04,0.06147222354695426,0.12329920596119376,0.4600295992443131,-0.5511511726646148,-0.14002960639687045,-0.5511511726646148,-0.4693800300521225,-17.908719312906214,-0.1134576309228913,0.020298919065538018,-0.5308522535990767,0.041786341960616306,-0.0023412799681835385,0.0672243756172723,49
2018_17_NYJ_NE,2018-12-30,2018,17,00-0019596,T.Brady,NE,NYJ,0.381791,12.980894,34,0.381791,12.980894,11.846815,0.5588235,24.0,9.0,0.0,4.0,1.0,244.0,9.606061,317.0,87.0,4.0,0.0,34.0,34.0,24.0,0.7058824,7.1764708,9.323529,0.381791,0.5588235,0.11764706,0.0,0.029411765,0.10010570245133492,1.0965090838703135,0.45383733369938317,0.2816852931465044,0.10498619220622596,0.2816852931465044,0.2747751343225562,12.601704340889762,0.13458069554898044,-0.10701586127528319,0.17466943187122125,0.05330067199121955,-0.0023412799681835385,0.06722278235526537,50
2018_19_LAC_NE,2019-01-13,2018,19,00-0019596,T.Brady,NE,LAC,0.31741273,13.966161,44,0.31741273,13.966161,3.8923523,0.54545456,34.0,10.0,0.0,1.0,0.0,343.0,4.1136365,181.0,217.0,2.0,0.0,44.0,44.0,34.0,0.77272725,7.7954545,4.1136365,0.31741273,0.54545456,0.022727273,0.0,0.0,0.1044073125980824,0.7114245165728031,0.44780359085639015,0.21300542143359485,0.09765097085396751,0.21300542143359485,0.35608615589650705,7.236040596795377,0.1384341348682704,0.03867342186482982,0.25167884329842466,0.07048947615351385,-0.0023412799681835385,0.06722145320934673,51
2018_20_NE_KC,2019-01-20,2018,20,00-0019596,T.Brady,NE,KC,0.27261183,12.540144,46,0.27261183,12.540144,-0.7500276,0.5652174,30.0,14.0,2.0,1.0,0.0,348.0,8.434783,388.0,151.0,1.0,0.0,46.0,46.0,30.0,0.65217394,7.5652175,8.434783,0.27261183,0.5652174,0.02173913,0.04347826,0.0,0.034248064058771635,-1.5377806629386048,0.4327544357688987,0.23836376259947728,0.13246293998641134,0.23836376259947728,0.2970006269123231,-4.219435339511094,0.11517061999409828,0.024388800254074205,0.2627525628535515,0.08714787914094979,-0.0023412799681835385,0.06722034439318417,52
2018_21_NE_LA,2019-02-03,2018,21,00-0019596,T.Brady,NE,LA,-0.0735646,-2.6483254,36,-0.0735646,-2.6483254,-9.674867,0.5,21.0,13.0,1.0,0.0,1.0,253.0,7.6571426,268.0,126.0,4.0,0.0,36.0,36.0,21.0,0.5833333,7.0277777,7.4444447,-0.0735646,0.5,0.0,0.027777778,0.027777778,0.09172179852851267,0.3386548514658504,0.4845587123806714,-0.16528639500268336,0.015441287619328614,-0.16528639500268336,-0.0480887379791385,-8.20931481359929,0.058430792147120325,0.02547585849503219,-0.13981053650765118,0.0674838824715541,-0.0023412799681835385,0.06721941938064241,53
2019_01_PIT_NE,2019-09-08,2019,1,00-0019596,T.Brady,NE,PIT,0.4594701,17.000393,37,0.4594701,17.000393,-0.18886545,0.4864865,24.0,12.0,0.0,3.0,1.0,334.0,7.9444447,286.0,136.0,5.0,0.0,37.0,37.0,24.0,0.6486486,9.027027,7.7297297,0.4594701,0.4864865,0.08108108,0.0,0.027027028,0.12666531641503428,2.3135905252535625,0.4577374483194715,0.33280477683524035,0.028749046221696717,0.33280477683524035,0.408805699642196,-2.052194213974399,0.015637138715993204,-0.05066439360807867,0.2821403832271617,0.08608159690368439,-0.0023412799681835385,0.06721864770163624,54
2019_02_NE_MIA,2019-09-15,2019,2,00-0019596,T.Brady,NE,MIA,0.5323802,15.971406,30,0.5323802,15.971406,9.017644,0.56666666,20.0,8.0,0.0,2.0,2.0,255.0,9.428572,264.0,91.0,3.0,0.0,30.0,30.0,20.0,0.6666667,8.5,8.8,0.5323802,0.56666666,0.06666667,0.0,0.06666667,0.09657168343527964,2.417752348308109,0.44870564570292465,0.4358085398389513,0.11796101699009903,0.4358085398389513,0.40021689654760934,5.203709377341663,0.07752734653082277,-0.13216332672662162,0.30364521311232967,0.10493082107926702,-0.0023412799681835385,0.06721800393780075,55
2019_03_NYJ_NE,2019-09-22,2019,3,00-0019596,T.Brady,NE,NYJ,0.2559966,10.751858,42,0.2559966,10.751858,1.9322174,0.5,28.0,14.0,0.0,2.0,0.0,306.0,6.8333335,287.0,141.0,3.0,0.0,42.0,42.0,28.0,0.6666667,7.285714,6.8333335,0.2559966,0.5,0.04761905,0.0,0.0,0.13602481809963712,2.8696558797240277,0.48352624974409675,0.11997179659495821,0.016473750255903252,0.11997179659495821,0.14898075341931216,2.687106591179679,0.07575716964337131,-0.10701586127528319,0.012955935319675038,0.09696245041284379,-0.0023412799681835385,0.0672174668847897,56
2019_04_NE_BUF,2019-09-29,2019,4,00-0019596,T.Brady,NE,BUF,-0.4067119,-15.861765,39,-0.4067119,-15.861765,-12.735605,0.17948718,18.0,20.0,1.0,0.0,0.0,150.0,7.4102564,289.0,90.0,4.0,0.0,39.0,39.0,18.0,0.46153846,3.8461537,7.4102564,-0.4067119,0.17948718,0.0,0.025641026,0.0,0.09488590140124693,1.817804090903715,0.4440287327090955,-0.5015978075959339,-0.2645415490190244,-0.5015978075959339,-0.38641298712914884,-14.162781965494103,-0.2539704400802628,0.020298919065538018,-0.4812988885303958,0.04686465222315212,-0.0023412799681835385,0.0672170188535355,57
2019_05_NE_WAS,2019-10-06,2019,5,00-0019596,T.Brady,NE,WAS,0.2861735,13.1639805,46,0.2861735,13.1639805,4.380677,0.5217391,28.0,13.0,1.0,3.0,4.0,312.0,7.5238094,316.0,151.0,8.0,0.0,46.0,46.0,28.0,0.6086956,6.7826085,6.869565,0.2861735,0.5217391,0.06521739,0.02173913,0.08695652,0.10558640017111542,2.0646700285340374,0.45561227409540234,0.18058709249894378,0.06612685115636768,0.18058709249894378,0.1187776814149078,1.5466924348083042,0.04509030111897061,-0.1673958112551514,0.013191281243792374,0.04394738477133185,-0.0023412799681835385,0.06721664508740369,58
2019_06_NYG_NE,2019-10-10,2019,6,00-0019596,T.Brady,NE,NYG,-0.056132436,-2.4698272,44,-0.056132436,-2.4698272,6.192063,0.52272725,31.0,9.0,1.0,0.0,3.0,313.0,6.8292685,280.0,160.0,5.0,0.0,44.0,44.0,31.0,0.70454544,7.1136365,6.3636365,-0.056132436,0.52272725,0.0,0.022727273,0.06818182,0.07635327227823568,0.973755128251944,0.4533326337975767,-0.1324857080768807,0.06939461725527973,-0.1324857080768807,-0.12462538884651073,5.243943105193788,0.06200387659857626,-0.0684929530478657,-0.2009786611247464,0.022728595802397028,-0.0023412799681835385,0.06721633327600944,59
2019_07_NE_NYJ,2019-10-21,2019,7,00-0019596,T.Brady,NE,NYJ,0.09564192,4.3038864,45,0.09564192,4.3038864,2.5185347,0.44444445,31.0,13.0,1.0,1.0,0.0,249.0,4.9555554,223.0,123.0,3.0,0.0,45.0,45.0,31.0,0.6888889,5.5333333,4.9555554,0.09564192,0.44444445,0.022222223,0.022222223,0.0,0.14441415423417966,1.9527371677018694,0.4562997696223802,-0.048772235753783394,-0.011855321866566626,-0.048772235753783394,-0.011373942794886918,3.2734238919761878,0.020201617399184912,-0.10701586127528319,-0.1557880970290666,0.007263198071788069,-0.0023412799681835385,0.06721607314965754,60
2019_08_CLE_NE,2019-10-27,2019,8,00-0019596,T.Brady,NE,CLE,0.13342814,5.2036977,39,0.13342814,5.2036977,-4.4794927,0.3846154,20.0,16.0,0.0,2.0,3.0,239.0,7.0277777,253.0,110.0,4.0,0.0,39.0,39.0,20.0,0.51282054,6.1282053,6.4871793,0.13342814,0.3846154,0.051282052,0.0,0.07692308,-0.04904395585035837,-2.314929457874271,0.4028686282805385,0.18247209732508218,-0.01825323678769486,0.18247209732508218,0.17072957222443963,-6.221531626164747,-0.05465083973113549,0.037301430749715814,0.219773528074798,0.025673440283979575,-0.0023412799681835385,0.06721585614103116,61
2019_09_NE_BAL,2019-11-03,2019,9,00-0019596,T.Brady,NE,BAL,0.043752834,2.100136,48,-0.17394769,-8.349489,5.1376367,0.47916666,30.0,15.0,1.0,1.0,2.0,268.0,6.9130435,318.0,155.0,10.0,0.0,48.0,48.0,30.0,0.625,5.5833335,6.625,0.043752834,0.47916666,0.020833334,0.020833334,0.041666668,0.019767158713407746,0.286110350712877,0.4439120013477285,0.023985675487451324,0.03525465538483069,0.023985675487451324,-0.002603156408029661,2.108731192356489,0.031062789814735925,-0.04635599060888873,-0.022370315121437407,0.021511325391911584,-0.0023412799681835385,0.06721567510297494,62
2019_11_NE_PHI,2019-11-17,2019,11,00-0019596,T.Brady,NE,PHI,-0.12297677,-5.902885,48,-0.12297677,-5.902885,-7.481229,0.35416666,26.0,21.0,0.0,0.0,1.0,209.0,7.0851064,333.0,134.0,5.0,0.0,48.0,48.0,26.0,0.5416667,4.3541665,6.9375,-0.12297677,0.35416666,0.0,0.0,0.020833334,0.026955329559525027,-0.2746268657736127,0.43132417730498157,-0.14993210204668858,-0.07715752057242237,-0.14993210204668858,-0.05522412578459024,-5.266231672629397,-0.06501849884936861,0.0677526467025733,-0.08217945534411528,0.012528451351552797,-0.0023412799681835385,0.06721552407306898,63
2019_12_DAL_NE,2019-11-24,2019,12,00-0019596,T.Brady,NE,DAL,-0.16480714,-6.4274783,39,-0.16480714,-6.4274783,-12.760379,0.3846154,17.0,20.0,0.0,1.0,2.0,181.0,10.405405,385.0,47.0,6.0,0.0,39.0,39.0,17.0,0.43589744,4.6410255,9.871795,-0.16480714,0.3846154,0.025641026,0.0,0.051282052,-0.10536054785954611,-3.7830026755696187,0.37802807500895863,-0.05944659296763284,0.006587316483884997,-0.05944659296763284,-0.3142128159563119,-17.572484147108888,-0.0962753754808105,-0.14940567512913294,-0.20885226809676577,-0.006649991015710035,-0.0023412799681835385,0.06721539807723441,64
2019_13_NE_HOU,2019-12-01,2019,13,00-0019596,T.Brady,NE,HOU,0.04625451,2.35898,51,0.04625451,2.35898,-8.641512,0.37254903,24.0,22.0,1.0,3.0,3.0,303.0,10.595745,498.0,128.0,11.0,0.0,51.0,51.0,24.0,0.47058824,5.9411764,9.764706,0.04625451,0.37254903,0.05882353,0.019607844,0.05882353,-0.015968332145607143,-0.8289648759083231,0.42523432487387214,0.062222840342914726,-0.05268529766935859,0.062222840342914726,0.17380687286051263,-4.0454154674455465,-0.004100617632644354,0.12755236466320505,0.18977520500611977,0.01036647513688805,-0.0023412799681835385,0.06721529296589793,65
2019_14_KC_NE,2019-12-08,2019,14,00-0019596,T.Brady,NE,KC,-0.50132495,-19.551674,39,-0.50132495,-19.551674,-9.930296,0.30769232,19.0,16.0,1.0,1.0,3.0,149.0,6.9166665,249.0,81.0,6.0,0.0,39.0,39.0,19.0,0.4871795,3.8205128,6.3846154,-0.50132495,0.30769232,0.025641026,0.025641026,0.07692308,0.019141033410908403,0.09643535782856989,0.4381466608334915,-0.5204659850596206,-0.13045434167875214,-0.5204659850596206,-0.47693615139463796,-13.39970368677443,-0.1423544366064724,0.024388800254074205,-0.4960771848055464,-0.03350701505942494,-0.0023412799681835385,0.06721520527731713,66
2019_15_NE_CIN,2019-12-15,2019,15,00-0019596,T.Brady,NE,CIN,-0.07847857,-2.4328356,31,-0.07847857,-2.4328356,-12.374097,0.32258064,15.0,14.0,0.0,2.0,2.0,116.0,5.413793,157.0,94.0,7.0,0.0,31.0,31.0,15.0,0.48387095,3.7419355,5.064516,-0.07847857,0.32258064,0.06451613,0.0,0.06451613,0.06051877356885764,0.5843911646281902,0.44255552637435436,-0.13899734087108467,-0.11997489082671642,-0.13899734087108467,-0.29880329100080116,-14.233525499871257,-0.17799066765076732,-0.22032472369857412,-0.3593220645696588,-0.06173248888005413,-0.0023412799681835385,0.067215132123563,67
2019_16_BUF_NE,2019-12-21,2019,16,00-0019596,T.Brady,NE,BUF,0.38935772,13.238162,34,0.17902306,6.086784,11.112627,0.5,26.0,7.0,0.0,1.0,0.0,273.0,5.060606,167.0,138.0,4.0,0.0,34.0,34.0,26.0,0.7647059,8.029411,4.9117646,0.38935772,0.5,0.029411765,0.0,0.0,0.05158070567536049,0.6973140099148147,0.44641159060340363,0.33777701016974754,0.05358840939659637,0.33777701016974754,0.4096566349106461,9.685450303793006,0.06654237622966608,0.020298919065538018,0.3580759292352856,-0.02536440209025169,-0.0023412799681835385,0.06721507109540337,68
2019_17_MIA_NE,2019-12-29,2019,17,00-0019596,T.Brady,NE,MIA,0.0051833964,0.15550189,30,0.0050717453,0.15215236,-7.2892814,0.36666667,16.0,12.0,1.0,2.0,1.0,217.0,10.620689,308.0,84.0,3.0,0.0,30.0,30.0,16.0,0.53333336,7.233333,10.266666,0.0051833964,0.36666667,0.06666667,0.033333335,0.033333335,0.02069405164661683,0.3663974921255374,0.4348744615955094,-0.015510655251320973,-0.06820778698155677,-0.015510655251320973,-0.12697993033132576,-11.103215919441784,-0.12247264154824827,-0.13216332672662162,-0.1476739819779426,-0.03596008928007434,-0.0023412799681835385,0.06721502018295362,69
2019_18_TEN_NE,2020-01-04,2019,18,00-0019596,T.Brady,NE,TEN,-0.08418588,-3.1148777,37,-0.08418588,-3.1148777,-9.727082,0.4054054,20.0,16.0,1.0,0.0,0.0,209.0,8.8918915,329.0,134.0,4.0,0.0,37.0,37.0,20.0,0.5405405,5.6486487,8.8918915,-0.08418588,0.4054054,0.0,0.027027028,0.0,0.05807516165418372,0.825644306257808,0.47308277996326586,-0.14226104505700812,-0.06767737777973315,-0.14226104505700812,-0.18188448889099645,-14.227477035808572,-0.0697788627244747,-0.09769860548817204,-0.23995965054518018,-0.05363256275491621,-0.0023412799681835385,0.06721497770948108,70
2020_01_TB_NO,2020-09-13,2020,1,00-0019596,T.Brady,TB,NO,-0.26109642,-10.443857,40,-0.26109642,-10.443857,-0.28671163,0.4,23.0,11.0,2.0,2.0,3.0,224.0,8.111111,292.0,90.0,6.0,0.0,40.0,40.0,23.0,0.575,5.6,7.3,-0.26109642,0.4,0.05,0.05,0.075,0.01752396578431032,-0.9837861033304328,0.4452577127836517,-0.27862038368821046,-0.04525770682318725,-0.27862038368821046,-0.30647896378662487,-0.38556282312567347,-0.06701907722838513,-0.045382545882724716,-0.3240029295709352,-0.07705471164883149,-0.0023412799681835385,0.06721494227618198,71
2020_02_CAR_TB,2020-09-20,2020,2,00-0019596,T.Brady,TB,CAR,0.014982278,0.52437973,35,0.014982278,0.52437973,-1.6294742,0.4,23.0,11.0,1.0,1.0,0.0,217.0,6.6857142,234.0,110.0,1.0,0.0,35.0,35.0,23.0,0.6571429,6.2,6.6857142,0.014982278,0.4,0.028571429,0.028571429,0.0,0.0424739688498645,1.2121504660555245,0.4480345510045081,-0.02749169039109041,-0.04803454504404364,-0.02749169039109041,-0.08480220372395507,-3.2311329169603233,-0.05777186334555734,-0.09978448218272916,-0.12727617257381957,-0.08140538629811431,-0.0023412799681835385,0.06721491271611262,72
2020_03_TB_DEN,2020-09-27,2020,3,00-0019596,T.Brady,TB,DEN,0.28899258,11.559703,40,0.28899258,11.559703,5.413898,0.525,25.0,13.0,0.0,3.0,2.0,285.0,8.184211,311.0,111.0,6.0,0.0,40.0,40.0,25.0,0.625,7.125,7.775,0.28899258,0.525,0.075,0.0,0.05,0.04158135277863191,0.05702357645937277,0.42314506825821213,0.24741123097304657,0.10185490789992996,0.24741123097304657,0.3206461109087396,8.207523196488017,0.1335854878999651,0.03165352715706117,0.2790647581301077,-0.05017795604161531,-0.0023412799681835385,0.06721488805575677,73
2020_04_LAC_TB,2020-10-04,2020,4,00-0019596,T.Brady,TB,LAC,0.27577472,12.6856365,46,0.27577472,12.6856365,4.9452944,0.5652174,30.0,15.0,1.0,5.0,0.0,369.0,9.434783,434.0,109.0,6.0,0.0,46.0,46.0,30.0,0.65217394,8.021739,9.434783,0.27577472,0.5652174,0.10869565,0.02173913,0.0,0.04728733756030468,1.621998212918919,0.451488795290199,0.22848737977062794,0.11372858046511108,0.22848737977062794,0.3144481391957624,8.288982634377774,0.15819694891322278,0.03867342186482982,0.26716080163545775,-0.022687002879436688,-0.0023412799681835385,0.06721486748296379,74
2020_05_TB_CHI,2020-10-08,2020,5,00-0019596,T.Brady,TB,CHI,0.007444726,0.32756793,44,-0.059627414,-2.6236062,-3.419009,0.3409091,25.0,16.0,0.0,1.0,3.0,233.0,9.341463,383.0,100.0,8.0,0.0,44.0,44.0,25.0,0.5681818,5.2954545,8.704545,0.007444726,0.3409091,0.022727273,0.0,0.06818182,0.04852318600565166,1.2036794152002044,0.4129094146511424,-0.041078460168093155,-0.07200032103274945,-0.041078460168093155,-0.07653548601755235,-7.109176603374367,-0.14238625234467894,-0.08398021185511086,-0.125058672023204,-0.031555422687191255,-0.0023412799681835385,0.06721485032020123,75
2020_06_GB_TB,2020-10-18,2020,6,00-0019596,T.Brady,TB,GB,0.24009071,6.482449,27,0.24009071,6.482449,2.9878993,0.44444445,17.0,10.0,0.0,2.0,0.0,166.0,8.555555,231.0,72.0,4.0,0.0,27.0,27.0,17.0,0.6296296,6.148148,8.555555,0.24009071,0.44444445,0.074074075,0.0,0.0,0.04866633566049927,1.125175649097098,0.4560899107200439,0.19142437724443084,-0.011645462964230302,0.19142437724443084,0.235291339991037,0.7619713153227345,0.0025914445984664414,-0.004799372913893114,0.18662500433053772,-0.012654541100820323,-0.0023412799681835385,0.067214836002241,76
2020_07_TB_LV,2020-10-25,2020,7,00-0019596,T.Brady,TB,LV,0.59333557,26.7001,45,0.59333557,26.7001,14.657553,0.5777778,33.0,12.0,0.0,4.0,0.0,369.0,8.866667,399.0,134.0,1.0,0.0,45.0,45.0,33.0,0.73333335,8.2,8.866667,0.59333557,0.5777778,0.08888889,0.0,0.0,0.11046119100078654,-0.12309408416180076,0.46714046729967634,0.48287437790409016,0.110637335644507,0.48287437790409016,0.5032662823073176,14.32523528154349,0.10574607904651617,-0.09006928659755913,0.3928050913065311,0.02247024933602851,-0.0023412799681835385,0.06721482405754438,77
