season,week,receiver_player_id,receiver_player_name,team,opponent,targets,receptions,yards,touchdowns,first_downs,total_yac_epa,raw_composite,smoothed_composite,composite_uncertainty,career_game_number
2024,15,00-0033307,K.Bourne,NE,ARI,3.0,3.0,44.0,0.0,1.0,0.644018292427063,-0.10232028179428923,-0.01615511023671788,0.23406004066876435,64
2024,16,00-0033307,K.Bourne,NE,BUF,2.0,2.0,18.0,0.0,0.0,0.5033867359161377,-0.4287588546784892,-0.1536896917176367,0.18367404250910904,65
2024,17,00-0033307,K.Bourne,NE,LAC,4.0,2.0,22.0,0.0,1.0,-6.6735334396362305,-0.48009270437876594,-0.26249069593818625,0.17863122392284406,66
2024,18,00-0033307,K.Bourne,NE,BUF,2.0,2.0,12.0,0.0,1.0,0.401593416929245,-0.2880010251150934,-0.27099413899716435,0.1809029942467081,67
2020,1,00-0034775,C.Kirk,ARI,SF,5.0,1.0,0.0,0.0,0.0,-8.346474647521973,-0.8021676848740796,-0.8021676848740796,1.0,0
2020,2,00-0034775,C.Kirk,ARI,WAS,4.0,2.0,57.0,0.0,1.0,-5.136351585388184,-0.48288631392865133,-0.6105988623068226,0.7071067811865475,1
2020,4,00-0034775,C.Kirk,ARI,CAR,5.0,3.0,19.0,1.0,2.0,-5.295799255371094,-0.1873837112660032,-0.4101285276032765,0.5773502691896258,2
2020,5,00-0034775,C.Kirk,ARI,NYJ,7.0,5.0,78.0,0.0,5.0,-8.105204582214355,0.4155700473371195,-0.06714604262803515,0.5,3
2020,6,00-0034775,C.Kirk,ARI,DAL,3.0,2.0,86.0,2.0,2.0,5.618598461151123,0.11269873045114384,0.0018938939568629303,0.4472135954999579,4
2020,7,00-0034775,C.Kirk,ARI,SEA,8.0,5.0,37.0,2.0,3.0,-11.993690490722656,0.024454539289649913,0.010137859093505392,0.4082482904638631,5
2020,9,00-0034775,C.Kirk,ARI,MIA,8.0,5.0,123.0,1.0,5.0,1.9195441007614136,0.9827897903900702,0.35451049528349843,0.4048093417905622,6
2020,10,00-0034775,C.Kirk,ARI,BUF,6.0,4.0,27.0,0.0,2.0,-1.7621912956237793,0.1556436830638529,0.28553004828518525,0.41485945608215563,7
2020,11,00-0034775,C.Kirk,ARI,SEA,6.0,4.0,50.0,0.0,4.0,-4.325499534606934,0.29911163903743493,0.29017815307499856,0.41543965916388564,8
2020,12,00-0034775,C.Kirk,ARI,NE,6.0,3.0,19.0,0.0,1.0,-7.085445404052734,-0.3395788399088323,0.07655459610988455,0.39587991525530086,9
2020,13,00-0034775,C.Kirk,ARI,LA,3.0,1.0,2.0,0.0,0.0,-5.626366138458252,-0.8105088540339793,-0.22259165639609785,0.3133973139881851,10
2020,14,00-0034775,C.Kirk,ARI,NYG,4.0,3.0,14.0,0.0,0.0,1.9623771905899048,-0.17009500627163873,-0.2049568554980187,0.2886751345948129,11
2020,15,00-0034775,C.Kirk,ARI,PHI,4.0,3.0,33.0,0.0,2.0,-6.445664405822754,-0.31568538678957964,-0.24205699501872563,0.2773500981126146,12
2020,16,00-0034775,C.Kirk,ARI,SF,10.0,7.0,76.0,0.0,3.0,-13.450897216796875,0.28892372621329226,-0.06445504804478216,0.2672612419124244,13
2021,1,00-0034775,C.Kirk,ARI,TEN,5.0,5.0,70.0,2.0,3.0,0.7585441470146179,0.5186966463537098,0.1303737725335498,0.2581988897471611,14
2021,2,00-0034775,C.Kirk,ARI,MIN,4.0,3.0,65.0,0.0,3.0,-6.656182289123535,-0.1173256264082436,0.04768141215838352,0.25,15
2021,3,00-0034775,C.Kirk,ARI,JAX,8.0,7.0,104.0,0.0,5.0,-4.559902191162109,0.9574909420297031,0.351259374702991,0.24253562503633297,16
2021,4,00-0034775,C.Kirk,ARI,LA,1.0,1.0,5.0,0.0,0.0,0.02786726877093315,-0.6320613984534025,0.02326384892734836,0.23570226039551587,17
2021,5,00-0034775,C.Kirk,ARI,SF,5.0,5.0,39.0,0.0,1.0,1.5717140436172485,0.2722492007519732,0.10629642161368155,0.22941573387056174,18
2021,6,00-0034775,C.Kirk,ARI,CLE,8.0,5.0,75.0,1.0,4.0,-5.952753067016602,0.5471010660740635,0.2532755039229202,0.22360679774997896,19
2021,7,00-0034775,C.Kirk,ARI,HOU,5.0,4.0,50.0,1.0,4.0,-2.8335769176483154,0.3856401492022411,0.29740589986591337,0.2182178902359924,20
2021,8,00-0034775,C.Kirk,ARI,GB,6.0,4.0,46.0,0.0,3.0,-2.820725202560425,0.31501109330141047,0.30327508213610943,0.21320071635561041,21
2021,9,00-0034775,C.Kirk,ARI,SF,6.0,6.0,91.0,0.0,4.0,3.8487207889556885,0.9855516650415507,0.530720876280547,0.20851441405707477,22
2021,10,00-0034775,C.Kirk,ARI,CAR,8.0,7.0,67.0,0.0,3.0,-1.7132582664489746,0.8112993757738137,0.6242525988611831,0.20412414523193154,23
2021,11,00-0034775,C.Kirk,ARI,SEA,5.0,2.0,25.0,0.0,2.0,-2.6641476154327393,-0.0909944865015994,0.3858274615974412,0.2,24
2021,13,00-0034775,C.Kirk,ARI,CHI,3.0,1.0,4.0,0.0,0.0,-5.739558219909668,-0.7723977827006117,-0.0002578130342305308,0.20365291289866658,25
2021,14,00-0034775,C.Kirk,ARI,LA,6.0,3.0,86.0,0.0,2.0,-6.472422122955322,-0.10752162269212025,-0.036013045579437075,0.22580540987441505,26
2021,15,00-0034775,C.Kirk,ARI,DET,12.0,9.0,94.0,1.0,3.0,-1.939161777496338,1.2866379183533985,0.40487578243841754,0.21546319646351159,27
2021,16,00-0034775,C.Kirk,ARI,IND,9.0,7.0,55.0,0.0,3.0,-3.8334479331970215,0.7787749777123278,0.5295098224972692,0.21758642128591824,28
2021,17,00-0034775,C.Kirk,ARI,DAL,9.0,6.0,79.0,0.0,3.0,-6.302096366882324,0.5578392981993414,0.5389530303118529,0.22512106975987736,29
2021,18,00-0034775,C.Kirk,ARI,SEA,3.0,2.0,43.0,0.0,1.0,-3.3050405979156494,-0.40987536395987195,0.2226757992773965,0.22856468175287514,30
2021,19,00-0034775,C.Kirk,ARI,LA,11.0,6.0,51.0,0.0,1.0,-10.536534309387207,0.20654446424067852,0.21729867513528453,0.23212286787765213,31
2022,1,00-0034775,C.Kirk,JAX,WAS,12.0,6.0,117.0,0.0,3.0,-4.0884881019592285,0.8887367532353581,0.4411117136742037,0.22565833577420835,32
2022,2,00-0034775,C.Kirk,JAX,IND,6.0,6.0,78.0,2.0,5.0,5.7736287117004395,1.2284135067552686,0.7035459150457792,0.23808743080221573,33
2022,3,00-0034775,C.Kirk,JAX,LAC,9.0,6.0,72.0,1.0,4.0,-2.1503515243530273,0.9106529816317455,0.7725816513188529,0.27480442028762864,34
2022,4,00-0034775,C.Kirk,JAX,PHI,9.0,2.0,60.0,0.0,2.0,-8.69720458984375,-0.08878169826799666,0.48546040333402607,0.2410962028636639,35
2022,5,00-0034775,C.Kirk,JAX,HOU,3.0,1.0,5.0,0.0,0.0,-10.54519271850586,-0.9920321362676037,-0.0070372601902629825,0.23499687100826885,36
2022,6,00-0034775,C.Kirk,JAX,IND,5.0,4.0,15.0,1.0,1.0,-1.1085903644561768,0.054090222348904066,0.013338571468966467,0.2698476929332148,37
2022,7,00-0034775,C.Kirk,JAX,NYG,10.0,7.0,96.0,0.0,5.0,-1.772875428199768,1.240804928882541,0.422494079444799,0.26586982385425195,38
2022,8,00-0034775,C.Kirk,JAX,DEN,7.0,3.0,40.0,0.0,3.0,-4.810897350311279,0.19943039529838777,0.3481395113382038,0.2600612466121255,39
2022,9,00-0034775,C.Kirk,JAX,LV,9.0,8.0,76.0,1.0,5.0,2.3977856636047363,1.4733716124338612,0.7232169009841871,0.27783649896774215,40
2022,10,00-0034775,C.Kirk,JAX,KC,12.0,9.0,105.0,2.0,7.0,2.6643588542938232,2.083101908650396,1.1765119217595774,0.3573467257123459,41
2022,12,00-0034775,C.Kirk,JAX,BAL,9.0,4.0,46.0,0.0,2.0,-10.064148902893066,0.040103904462075776,0.7977092391765426,0.36758321260587357,42
2022,13,00-0034775,C.Kirk,JAX,DET,8.0,6.0,104.0,0.0,5.0,-1.736576795578003,1.000802693942362,0.865407058641186,0.3788015036696627,43
2022,14,00-0034775,C.Kirk,JAX,TEN,8.0,5.0,45.0,0.0,1.0,-2.3765132427215576,0.30500743569429345,0.6786071821008631,0.3740718683023889,44
2022,15,00-0034775,C.Kirk,JAX,DAL,10.0,6.0,92.0,0.0,5.0,-9.740684509277344,0.7487812618002372,0.701998542186374,0.3761575547339445,45
2022,16,00-0034775,C.Kirk,JAX,NYJ,6.0,3.0,22.0,0.0,1.0,-1.5067139863967896,0.007977405342130928,0.47065816201378324,0.3206903019256435,46
2022,17,00-0034775,C.Kirk,JAX,HOU,3.0,2.0,21.0,0.0,1.0,0.5841265916824341,-0.2022679291408407,0.24634946417071507,0.2772518061034028,47
2022,18,00-0034775,C.Kirk,JAX,TEN,8.0,6.0,99.0,1.0,4.0,-3.233276128768921,0.7853437564238912,0.4260142286777671,0.2769426398403392,48
2022,19,00-0034775,C.Kirk,JAX,LAC,14.0,8.0,78.0,1.0,6.0,-11.562726020812988,1.283807290753304,0.7119452498180465,0.25701593557377805,49
2022,20,00-0034775,C.Kirk,JAX,KC,14.0,7.0,52.0,1.0,2.0,-10.59733772277832,0.6673535919169487,0.6970813638354729,0.25665848829645777,50
2023,1,00-0034775,C.Kirk,JAX,IND,3.0,1.0,9.0,0.0,0.0,-1.420127511024475,-0.5153165159955653,0.2929487369434324,0.21426369271974857,51
2023,2,00-0034775,C.Kirk,JAX,KC,14.0,11.0,110.0,0.0,6.0,2.7054615020751953,2.3260307946009657,0.9706427564775276,0.23858977224308586,52
2023,3,00-0034775,C.Kirk,JAX,HOU,6.0,4.0,54.0,1.0,2.0,-2.15682053565979,0.24813076419837954,0.7298054256432018,0.22572537857864367,53
2023,4,00-0034775,C.Kirk,JAX,ATL,12.0,8.0,84.0,0.0,4.0,-4.017176628112793,1.2743252020006248,0.9113120177998292,0.24660587108354282,54
2023,5,00-0034775,C.Kirk,JAX,BUF,8.0,6.0,78.0,0.0,3.0,1.8700429201126099,0.9284868024151669,0.9170369460057299,0.2637311229213788,55
2023,6,00-0034775,C.Kirk,JAX,IND,6.0,3.0,49.0,1.0,2.0,-9.33458137512207,-0.1987116263615043,0.5451207551825136,0.25951839157971246,56
2023,7,00-0034775,C.Kirk,JAX,NO,6.0,6.0,90.0,1.0,4.0,0.7481303215026855,0.8705891339797012,0.6536102147882149,0.2187987126483814,57
2023,8,00-0034775,C.Kirk,JAX,PIT,5.0,4.0,46.0,0.0,2.0,0.047070980072021484,0.2822596109846617,0.5298266801819806,0.20727564999939804,58
2023,10,00-0034775,C.Kirk,JAX,SF,11.0,6.0,104.0,0.0,4.0,-15.540169715881348,0.4451673342452873,0.5016068982023154,0.215960588326764,59
2023,11,00-0034775,C.Kirk,JAX,TEN,6.0,3.0,48.0,0.0,3.0,-6.596962928771973,0.07490320263933406,0.35937233301207605,0.23744266770008543,60
2023,12,00-0034775,C.Kirk,JAX,HOU,7.0,4.0,89.0,0.0,3.0,-2.724839925765991,0.434341240848754,0.38436196895793745,0.2239234718080114,61
2023,13,00-0034775,C.Kirk,JAX,CIN,1.0,1.0,26.0,0.0,1.0,0.10462955385446548,-0.4452331222469238,0.107830271887422,0.25131485726242436,62
2024,1,00-0034775,C.Kirk,JAX,MIA,4.0,1.0,30.0,0.0,1.0,-7.161301612854004,-0.604230102139621,-0.12952318612286742,0.32455966771960004,63
2024,2,00-0034775,C.Kirk,JAX,CLE,3.0,1.0,-1.0,0.0,0.0,-7.027238368988037,-0.8167304917384329,-0.35859228799554305,0.3799200781628856,64
2024,3,00-0034775,C.Kirk,JAX,BUF,10.0,8.0,79.0,0.0,5.0,-1.8360610008239746,1.378444178562452,0.22041986752517104,0.3244259625287619,65
2024,4,00-0034775,C.Kirk,JAX,HOU,12.0,7.0,49.0,1.0,4.0,-12.729696273803711,0.7571516831148106,0.39933047272200234,0.3143784525326034,66
2024,5,00-0034775,C.Kirk,JAX,IND,4.0,4.0,88.0,0.0,2.0,1.9850033521652222,0.2815757887704648,0.36007891140478154,0.2867405587910298,67
2024,6,00-0034775,C.Kirk,JAX,CHI,6.0,3.0,39.0,0.0,3.0,-5.7246856689453125,0.10395048750795702,0.27470277010577965,0.2686151668982092,68
2024,7,00-0034775,C.Kirk,JAX,NE,3.0,1.0,24.0,0.0,1.0,-4.946496486663818,-0.5715009286982686,-0.007365129495702776,0.2555361869904025,69
2024,8,00-0034775,C.Kirk,JAX,GB,5.0,2.0,59.0,0.0,2.0,-10.407630920410156,-0.4399156830718171,-0.15154864735445286,0.26246326304675177,70
2020,1,00-0034860,D.Pettis,SF,ARI,1.0,0.0,0.0,0.0,0.0,-2.7556040287017822,-0.9082341112566263,-0.9082341112566263,1.0,0
2020,16,00-0034860,D.Pettis,NYG,BAL,3.0,2.0,33.0,0.0,2.0,-0.35644668340682983,-0.18280433261883033,-0.4729762440739487,0.7071067811865475,1
2020,17,00-0034860,D.Pettis,NYG,DAL,2.0,2.0,43.0,1.0,1.0,1.665618658065796,-0.2893540886023114,-0.38599732832422573,0.5773502691896258,2
2021,6,00-0034860,D.Pettis,NYG,LA,11.0,5.0,48.0,0.0,3.0,-12.264519691467285,0.30866448124664336,-0.0974454997332494,0.5,3
2021,7,00-0034860,D.Pettis,NYG,CAR,5.0,5.0,39.0,1.0,2.0,3.641716480255127,0.5175755138104724,0.13865261447073854,0.4472135954999579,4
2022,1,00-0034860,D.Pettis,CHI,SF,1.0,1.0,51.0,1.0,1.0,2.8500914573669434,-0.33207115517008523,-0.03335622165365268,0.4082482904638631,5
2022,4,00-0034860,D.Pettis,CHI,NYG,3.0,0.0,0.0,0.0,0.0,-8.439699172973633,-0.9861929620637995,-0.3707131831684642,0.3779644730092272,6
2022,5,00-0034860,D.Pettis,CHI,MIN,3.0,0.0,0.0,0.0,0.0,-4.389544486999512,-0.786018144096879,-0.5147690038743234,0.35355339059327373,7
2022,6,00-0034860,D.Pettis,CHI,WAS,7.0,4.0,84.0,1.0,3.0,-4.587555408477783,0.3086915705633883,-0.23295142373318187,0.3333333333333333,8
2022,7,00-0034860,D.Pettis,CHI,NE,1.0,1.0,2.0,0.0,0.0,0.8586276769638062,-0.571983327400847,-0.34795642088769546,0.31622776601683794,9
2022,8,00-0034860,D.Pettis,CHI,DAL,5.0,4.0,18.0,0.0,0.0,-3.2491183280944824,-0.19318929707178625,-0.29576398178635493,0.30151134457776363,10
2022,9,00-0034860,D.Pettis,CHI,MIA,1.0,1.0,12.0,0.0,1.0,-0.03523816540837288,-0.4746756670455863,-0.3558644251557186,0.2886751345948129,11
2022,10,00-0034860,D.Pettis,CHI,DET,1.0,1.0,9.0,0.0,0.0,0.0,-0.6144201359338157,-0.44249478890979865,0.2773500981126146,12
2022,12,00-0034860,D.Pettis,CHI,NYJ,2.0,1.0,12.0,0.0,1.0,-2.427410840988159,-0.5211196264381781,-0.4687931527998287,0.2672612419124244,13
2022,13,00-0034860,D.Pettis,CHI,GB,2.0,1.0,14.0,0.0,0.0,-5.2577667236328125,-0.8024931962895334,-0.5802811010035943,0.2581988897471611,14
2022,15,00-0034860,D.Pettis,CHI,PHI,4.0,1.0,13.0,0.0,1.0,-4.9752421379089355,-0.5034700896446663,-0.5546383910930789,0.25,15
2022,16,00-0034860,D.Pettis,CHI,BUF,5.0,2.0,11.0,1.0,1.0,-9.745397567749023,-0.5692207280610602,-0.5595041085872722,0.24253562503633297,16
2022,17,00-0034860,D.Pettis,CHI,DET,1.0,0.0,0.0,0.0,0.0,-0.76056969165802,-0.7502332518939006,-0.6231235371068056,0.23570226039551587,17
2022,18,00-0034860,D.Pettis,CHI,MIN,6.0,2.0,19.0,0.0,1.0,-4.155309200286865,-0.2211494713339357,-0.48907171201062055,0.22941573387056174,18
2024,10,00-0034860,D.Pettis,NO,ATL,1.0,1.0,8.0,0.0,0.0,1.0093170404434204,-0.5786179705329526,-0.5189294439271025,0.22360679774997896,19
2024,11,00-0034860,D.Pettis,NO,CLE,1.0,1.0,9.0,0.0,1.0,0.21898090839385986,-0.47081872106962364,-0.5028893204913933,0.2182178902359924,20
2024,13,00-0034860,D.Pettis,NO,LA,3.0,1.0,5.0,0.0,0.0,1.2989720106124878,-0.418178554923584,-0.4746486240635506,0.21320071635561041,21
2024,14,00-0034860,D.Pettis,NO,NYG,2.0,0.0,0.0,0.0,0.0,-0.46100398898124695,-0.6765001410947937,-0.5419384589204409,0.20851441405707477,22
2024,15,00-0034860,D.Pettis,NO,WAS,5.0,2.0,24.0,0.0,2.0,-9.668512344360352,-0.4045361854864323,-0.49613498023626323,0.20412414523193154,23
2024,16,00-0034860,D.Pettis,NO,GB,7.0,2.0,31.0,0.0,2.0,-10.421548843383789,-0.29400743578638827,-0.4287564637536679,0.2,24
2024,17,00-0034860,D.Pettis,NO,LV,4.0,3.0,27.0,0.0,1.0,-2.9824059009552,-0.20261963273831077,-0.35337552991828647,0.19611613513818404,25
2024,18,00-0034860,D.Pettis,NO,TB,6.0,2.0,16.0,1.0,2.0,-8.600784301757812,-0.2801398609597534,-0.3289632105855328,0.19245008972987526,26
2020,1,00-0025396,T.Ginn,CHI,DET,1.0,0.0,0.0,0.0,0.0,-7.337706565856934,-1.1348475178956186,-1.1348475178956186,1.0,0
2020,3,00-0025396,T.Ginn,CHI,ATL,3.0,1.0,29.0,0.0,1.0,-5.747724533081055,-0.6813910517462114,-0.8627736382059742,0.7071067811865475,1
2020,4,00-0025396,T.Ginn,CHI,IND,2.0,2.0,11.0,0.0,0.0,0.17452913522720337,-0.4982174471365659,-0.6900891266467807,0.5773502691896258,2
2020,1,00-0026035,D.Amendola,DET,CHI,7.0,5.0,81.0,0.0,4.0,-0.4165149927139282,0.6607037349126541,0.6607037349126541,1.0,0
2020,2,00-0026035,D.Amendola,DET,GB,7.0,2.0,21.0,1.0,1.0,-15.578139305114746,-0.7849963940257029,-0.20671634245036005,0.7071067811865475,1
2020,3,00-0026035,D.Amendola,DET,ARI,4.0,1.0,18.0,0.0,1.0,-9.779491424560547,-0.8093532375068934,-0.4921759243192442,0.600421556375723,2
2020,4,00-0026035,D.Amendola,DET,NO,3.0,2.0,57.0,0.0,1.0,1.324677586555481,-0.23478203258374902,-0.3852584615983462,0.524434760864695,3
2020,6,00-0026035,D.Amendola,DET,JAX,2.0,2.0,31.0,0.0,2.0,1.786722183227539,-0.14824503968113237,-0.2942722664547712,0.4619237691090027,4
2020,7,00-0026035,D.Amendola,DET,ATL,4.0,3.0,62.0,0.0,2.0,-0.49719393253326416,-0.021496606134201218,-0.19459634847296897,0.4136825445603834,5
2020,8,00-0026035,D.Amendola,DET,IND,4.0,3.0,54.0,0.0,3.0,0.7427070140838623,0.17494391844887652,-0.0637586337638746,0.3791104442956833,6
2020,9,00-0026035,D.Amendola,DET,MIN,10.0,7.0,77.0,0.0,5.0,-0.9670595526695251,1.1765664285282975,0.3664699009281127,0.3939360662379564,7
2020,10,00-0026035,D.Amendola,DET,WAS,3.0,3.0,10.0,0.0,1.0,2.506037473678589,-0.07952161117503406,0.21383569765709162,0.38096482951138405,8
2020,13,00-0026035,D.Amendola,DET,CHI,5.0,3.0,62.0,0.0,3.0,-0.44899070262908936,0.18744077863172384,0.20488212262604785,0.36769706356095,9
2020,14,00-0026035,D.Amendola,DET,GB,7.0,6.0,66.0,0.0,4.0,2.8509879112243652,0.9191368749463313,0.44575173849912775,0.327642867596318,10
2020,15,00-0026035,D.Amendola,DET,TEN,4.0,3.0,20.0,0.0,1.0,-1.8937655687332153,-0.22568546860342475,0.22020093792911033,0.33138287755015355,11
2020,16,00-0026035,D.Amendola,DET,TB,7.0,5.0,37.0,0.0,1.0,-4.137053966522217,0.07134080915026858,0.17032461895018838,0.2844919846101455,12
2020,17,00-0026035,D.Amendola,DET,MIN,2.0,1.0,6.0,0.0,1.0,-3.696652889251709,-0.6513865380245182,-0.10452057880069299,0.2672612419124244,13
2021,1,00-0026035,D.Amendola,HOU,JAX,5.0,5.0,34.0,1.0,2.0,3.9019083976745605,0.5304036931326378,0.10760526811967366,0.2581988897471611,14
2021,2,00-0026035,D.Amendola,HOU,CLE,1.0,1.0,9.0,0.0,0.0,1.143996000289917,-0.577033172916843,-0.1209555153733352,0.25,15
2021,7,00-0026035,D.Amendola,HOU,ARI,5.0,3.0,17.0,0.0,2.0,-1.3520512580871582,0.07291998505898183,-0.05626469001246719,0.24253562503633297,16
2021,8,00-0026035,D.Amendola,HOU,LA,5.0,2.0,3.0,0.0,0.0,-7.65859317779541,-0.623773395742498,-0.2455623448567537,0.23570226039551587,17
2021,9,00-0026035,D.Amendola,HOU,MIA,7.0,3.0,49.0,0.0,1.0,-14.430635452270508,-0.571146175118736,-0.35413926656564404,0.2442764797947128,18
2021,11,00-0026035,D.Amendola,HOU,TEN,1.0,0.0,0.0,0.0,0.0,-0.5004889965057373,-0.7573353213653369,-0.4885783811936447,0.2833838936540796,19
2021,12,00-0026035,D.Amendola,HOU,NYJ,5.0,3.0,23.0,0.0,2.0,-6.333255290985107,-0.17266711544768193,-0.3832535098067118,0.24302889352882756,20
2021,18,00-0026035,D.Amendola,HOU,TEN,10.0,7.0,113.0,2.0,4.0,-2.190939426422119,1.075031462190156,0.10290645963049645,0.22677658981904683,21
2020,1,00-0029293,M.Jones,DET,CHI,8.0,4.0,55.0,0.0,3.0,-8.6864595413208,0.09118279059732726,0.09118279059732726,1.0,0
2020,2,00-0029293,M.Jones,DET,GB,6.0,4.0,23.0,1.0,2.0,-0.2987852096557617,0.22801819580082472,0.17328403371942575,0.7071067811865475,1
2020,3,00-0029293,M.Jones,DET,ARI,3.0,3.0,51.0,0.0,3.0,0.4484672248363495,0.08895822698216771,0.133340230528093,0.5773502691896258,2
2020,4,00-0029293,M.Jones,DET,NO,2.0,1.0,9.0,0.0,1.0,-5.603122234344482,-0.7456732785417902,-0.23178845785478153,0.5,3
2020,6,00-0029293,M.Jones,DET,JAX,5.0,2.0,8.0,0.0,0.0,-5.850316524505615,-0.581882331163502,-0.36618468410125715,0.4472135954999579,4
2020,7,00-0029293,M.Jones,DET,ATL,6.0,5.0,80.0,0.0,4.0,0.8050916194915771,0.6496860552242236,0.00502823267482073,0.4082482904638631,5
2020,8,00-0029293,M.Jones,DET,IND,7.0,3.0,39.0,3.0,3.0,-19.2081298828125,-0.597447655888597,-0.20828158896807947,0.3779644730092272,6
2020,9,00-0029293,M.Jones,DET,MIN,4.0,3.0,43.0,1.0,3.0,3.283956527709961,0.3006244776971282,-0.031758580594279474,0.35355339059327373,7
2020,10,00-0029293,M.Jones,DET,WAS,10.0,8.0,96.0,1.0,4.0,-4.348449230194092,0.9710508398488287,0.3114385717466121,0.3333333333333333,8
2020,11,00-0029293,M.Jones,DET,CAR,6.0,4.0,51.0,0.0,3.0,-6.219771385192871,0.0703084122774923,0.2296433984793879,0.31622776601683794,9
2020,12,00-0029293,M.Jones,DET,HOU,12.0,6.0,48.0,0.0,3.0,-16.359752655029297,0.1910953448151566,0.21664375815694634,0.30151134457776363,10
2020,13,00-0029293,M.Jones,DET,CHI,12.0,8.0,116.0,1.0,5.0,-12.438929557800293,0.8489135225092204,0.42903733720996146,0.2886751345948129,11
2020,14,00-0029293,M.Jones,DET,GB,8.0,4.0,48.0,0.0,3.0,-6.866672515869141,0.18118255246452344,0.34599237140329087,0.2773500981126146,12
2020,15,00-0029293,M.Jones,DET,TEN,12.0,10.0,112.0,1.0,7.0,-1.9478580951690674,1.831671256329514,0.8429208887489861,0.34554184283420636,13
2020,16,00-0029293,M.Jones,DET,TB,3.0,3.0,19.0,0.0,1.0,0.6963770389556885,-0.16902055028584825,0.5048350031118739,0.3000686519241304,14
2020,17,00-0029293,M.Jones,DET,MIN,12.0,8.0,180.0,2.0,7.0,-8.233201026916504,1.3271523548753943,0.7793587326214497,0.3245661322997814,15
2021,1,00-0029293,M.Jones,JAX,HOU,9.0,5.0,77.0,1.0,3.0,-7.899038314819336,0.37988115321694294,0.6460642510226208,0.2717785443483314,16
2021,2,00-0029293,M.Jones,JAX,DEN,11.0,6.0,55.0,1.0,2.0,-9.51795482635498,0.40003272511805876,0.5639982132662763,0.23570226039551587,17
2021,3,00-0029293,M.Jones,JAX,ARI,8.0,6.0,62.0,0.0,4.0,-3.9399447441101074,0.7455625705961342,0.6245469788332465,0.22941573387056174,18
2021,4,00-0029293,M.Jones,JAX,CIN,3.0,3.0,24.0,0.0,1.0,0.38106077909469604,-0.12891589574442686,0.3733171352932005,0.22360679774997896,19
2021,5,00-0029293,M.Jones,JAX,TEN,6.0,1.0,25.0,0.0,1.0,-13.720909118652344,-0.8066105133431252,-0.020070949633287833,0.24744658055991298,20
2021,6,00-0029293,M.Jones,JAX,MIA,10.0,7.0,100.0,1.0,5.0,-4.610269546508789,1.0990212954468577,0.35300966363024155,0.2513141523146661,21
2021,8,00-0029293,M.Jones,JAX,SEA,8.0,5.0,35.0,0.0,3.0,-5.866757392883301,0.4080714076446853,0.37136521386913723,0.24969370246858894,22
2021,9,00-0029293,M.Jones,JAX,BUF,5.0,3.0,21.0,0.0,0.0,-6.131418704986572,-0.4492549797519735,0.09780889921046716,0.24846854688563969,23
2021,10,00-0029293,M.Jones,JAX,IND,6.0,2.0,35.0,0.0,2.0,-10.409912109375,-0.40087524285908105,-0.06842573139117505,0.29153492861701025,24
2021,11,00-0029293,M.Jones,JAX,SF,6.0,4.0,52.0,0.0,2.0,-4.336189270019531,0.09702505165256826,-0.01327401429301911,0.27583327202701774,25
2021,12,00-0029293,M.Jones,JAX,ATL,7.0,4.0,43.0,0.0,3.0,-10.867881774902344,-0.00972912397375364,-0.012092363388423765,0.2602663944620972,26
2021,13,00-0029293,M.Jones,JAX,LA,3.0,2.0,11.0,0.0,1.0,-3.6113409996032715,-0.42497681875627913,-0.14972213012041835,0.25540503522026275,27
2021,14,00-0029293,M.Jones,JAX,TEN,7.0,6.0,70.0,0.0,3.0,-0.6734479665756226,0.6913335891443265,0.13063196941107866,0.19534818634590373,28
2021,15,00-0029293,M.Jones,JAX,HOU,4.0,2.0,14.0,0.0,0.0,-5.722134590148926,-0.6003074467410202,-0.113015773285758,0.18257418583505536,29
2021,16,00-0029293,M.Jones,JAX,NYJ,13.0,8.0,74.0,0.0,5.0,-15.2257719039917,0.8908926500874915,0.22162153128222567,0.18606208560436666,30
2021,17,00-0029293,M.Jones,JAX,NE,6.0,2.0,46.0,0.0,2.0,-10.062540054321289,-0.3837488422470486,0.01983093905819261,0.17677669529663687,31
2021,18,00-0029293,M.Jones,JAX,IND,8.0,7.0,88.0,1.0,5.0,-0.9832541942596436,1.1338295552025555,0.39116438489571076,0.17407765595569785,32
2022,1,00-0029293,M.Jones,JAX,WAS,6.0,4.0,38.0,0.0,3.0,-7.035065174102783,0.11593909752321177,0.2994225279310498,0.1824426041895239,33
2022,2,00-0029293,M.Jones,JAX,IND,5.0,3.0,33.0,0.0,2.0,-4.686579704284668,-0.07948494361999234,0.17311995067428987,0.17792278632345382,34
2022,3,00-0029293,M.Jones,JAX,LAC,7.0,4.0,33.0,1.0,2.0,-13.265767097473145,-0.261706385340893,0.028177772308758193,0.17559358357420657,35
2022,4,00-0029293,M.Jones,JAX,PHI,1.0,0.0,0.0,0.0,0.0,-0.6995858550071716,-0.7472191871613156,-0.2302879597387378,0.20242652798922453,36
2022,5,00-0029293,M.Jones,JAX,HOU,11.0,7.0,110.0,0.0,6.0,-2.9829933643341064,1.394268914722769,0.3112311086060432,0.19746027360334112,37
